time_submitted,age,city,applicant_before,"if applicant before, what program",completed that program,highest education,course,degreeCategory,year_graduated,expected year graduated if still ongoing,postgrad year graduated,expected year graduated if postgrad still ongoing,postgrad degree,monthly net income,monthly gross income,employment status(Employed/Unemployed),job position,career industry,year tenure,position in company,unemployment status if unemployed,last employment(year) if unemployed,salary before being unemployed,job position before being unemployed,career industry before being unemployed,year tenure before being unemployed,Microsoft Excel,Microsoft Power BI,Tableau,Matlab,SQL,Python,R,Java,Stats,eViews,SAS,SPSS,Indicate Other Tools & Programming you know,"In one paragraph, why do you deserve the scholarship slot?"
04/06/2019 05:59,28,Cebu,No,,No,College grad,Mathematics Education,Education,2011.0,,,,,43223.0,38223.0,Employed,Engineer,Engineering,4,,,,,,,,5,3,2,4,1,4,4,2,4,5,4,2,"Microsoft Excel, SQL","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
11/19/2018 15:30,24,Cebu,No,,No,Postgrad,Mathematics Education,Education,2016.0,,,2025.0,Masters in Data Science,,,Unemployed,,,4,,,,,,,,1,5,3,4,4,5,3,1,5,5,3,3,R,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
08/28/2021 19:33,32,Makati,No,,No,College grad,Mechanical Engineering,Engineering,2017.0,,,,,31958.0,26958.0,Employed,Software Developer,Health Sciences,1,,,,,,,,2,3,1,3,4,4,5,3,5,5,2,4,Microsoft Power BI,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
08/08/2021 01:22,38,Zamboanga,No,,No,Postgrad,Psychology,Social Sciences,2016.0,,,2024.0,Masters in Data Science,,,Unemployed,,,4,,,,,,,,3,4,1,1,1,2,3,1,3,5,3,5,Matlab,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
01/07/2018 07:18,23,Cebu,No,,No,College grad,Electrical Engineering,Engineering,2014.0,,,,,,,Unemployed,,,3,,,,,,,,3,4,3,1,3,3,2,4,4,5,3,2,R,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
08/04/2023 22:52,20,Makati,No,,No,College grad,Mathematics Education,Education,2014.0,,,,,,,Unemployed,,,4,,,,,,,,5,3,5,2,3,4,1,5,1,1,5,2,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
09/09/2021 18:29,30,Baguio,No,,No,College grad,Accounting,Business,2023.0,,,,,25500.0,20500.0,Employed,Engineer,IT,5,,,,,,,,4,1,1,5,1,2,5,3,4,2,5,2,"SPSS, R, SAS","This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
09/23/2018 17:59,40,Davao,No,,No,College grad,Pharmacy,Health Sciences,2015.0,,,,,42770.0,37770.0,Employed,Marketing Analyst,IT,3,,,,,,,,3,2,2,1,5,2,4,5,5,1,4,1,"SPSS, Java, SQL",I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
01/12/2021 21:36,23,Iloilo,No,,No,College grad,Computer Science,IT,2021.0,,,,,31181.0,26181.0,Employed,Nurse,IT,3,,,,,,,,1,1,1,5,5,4,1,5,1,3,2,2,SAS,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
02/10/2019 16:46,26,Baguio,No,,No,College grad,Medical Technology,Health Sciences,2022.0,,,,,25950.0,20950.0,Employed,Software Developer,Business,5,,,,,,,,5,5,1,1,2,1,5,1,2,4,5,3,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
01/18/2023 15:21,29,Bacolod,No,,No,Postgrad,Pharmacy,Health Sciences,2016.0,,,2027.0,Masters in Data Science,48120.0,43120.0,Employed,Data Analyst,Health Sciences,0,,,,,,,,2,4,5,4,2,2,2,3,4,2,5,5,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
12/19/2019 23:09,36,Bacolod,No,,No,College grad,Medical Technology,Health Sciences,2014.0,,,,,38143.0,33143.0,Employed,Data Analyst,Health Sciences,0,,,,,,,,2,4,4,2,1,2,4,4,5,1,5,2,"R, Tableau, Microsoft Excel",I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
02/03/2021 22:40,20,Cagayan de Oro,No,,No,Postgrad,Marketing,Business,2016.0,,,2026.0,Masters in Data Science,47257.0,42257.0,Employed,Data Analyst,Health Sciences,2,,,,,,,,3,5,1,1,2,4,2,3,1,4,1,4,"SAS, Python, Microsoft Power BI","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
08/30/2023 03:37,31,Baguio,No,,No,College grad,Information Technology,IT,2023.0,,,,,31383.0,26383.0,Employed,Engineer,Education,2,,,,,,,,4,4,2,5,1,4,1,3,2,3,1,5,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
12/29/2017 19:53,21,Iloilo,No,,No,College grad,Business Administration,Business,2016.0,,,,,45106.0,40106.0,Employed,Engineer,Health Sciences,0,,,,,,,,5,2,1,2,5,4,4,2,5,1,5,1,"Java, SPSS","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
06/24/2023 01:51,36,Makati,No,,No,College grad,Mechanical Engineering,Engineering,2010.0,,,,,36725.0,31725.0,Employed,Software Developer,IT,5,,,,,,,,1,2,4,2,1,3,2,3,1,4,5,2,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
10/25/2017 20:13,36,Iloilo,No,,No,College grad,Mechanical Engineering,Engineering,2015.0,,,,,,,Unemployed,,,3,,,,,,,,5,3,2,2,3,5,1,1,1,4,5,3,"SPSS, Java, SAS","This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
07/04/2018 16:29,38,Manila,No,,No,College grad,Early Childhood Education,Education,2013.0,,,,,,,Unemployed,,,3,,,,,,,,3,1,1,1,1,4,2,1,4,5,2,4,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
02/08/2020 07:59,32,Makati,No,,No,Postgrad,Early Childhood Education,Education,2016.0,,,2027.0,Masters in Data Science,45336.0,40336.0,Employed,Engineer,Business,5,,,,,,,,5,5,2,2,5,5,4,5,4,2,3,1,"R, eViews, Matlab","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
06/12/2019 08:02,27,Quezon City,No,,No,College grad,Sociology,Social Sciences,2014.0,,,,,29283.0,24283.0,Employed,Engineer,IT,4,,,,,,,,2,3,1,3,4,3,1,5,3,3,2,4,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
03/14/2021 14:03,24,Bacolod,No,,No,College grad,Political Science,Social Sciences,2019.0,,,,,,,Unemployed,,,2,,,,,,,,3,5,1,5,5,2,5,3,1,4,3,4,"SAS, Microsoft Excel","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
10/29/2018 09:34,22,Bacolod,No,,No,College grad,Medical Technology,Health Sciences,2012.0,,,,,30204.0,25204.0,Employed,Data Analyst,Business,3,,,,,,,,3,3,5,3,5,1,5,4,5,2,4,2,"eViews, eViews","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
02/07/2023 16:41,32,Bacolod,No,,No,College grad,Accounting,Business,2013.0,,,,,37257.0,32257.0,Employed,Accountant,IT,1,,,,,,,,1,5,1,2,2,1,1,3,1,5,2,4,"Microsoft Excel, SQL, Python","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
08/19/2020 12:46,34,Cebu,No,,No,College grad,Civil Engineering,Engineering,2013.0,,,,,25664.0,20664.0,Employed,Marketing Analyst,Education,5,,,,,,,,4,3,3,3,3,4,1,1,1,4,3,2,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
06/12/2020 16:50,22,Makati,No,,No,College grad,Medical Technology,Health Sciences,2021.0,,,,,,,Unemployed,,,4,,,,,,,,3,5,4,2,2,3,4,4,1,3,2,5,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
09/24/2018 18:48,37,Manila,No,,No,College grad,Software Engineering,IT,2014.0,,,,,29000.0,24000.0,Employed,Engineer,IT,5,,,,,,,,5,5,2,3,3,2,5,1,1,4,4,3,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
12/26/2022 16:46,24,Zamboanga,No,,No,College grad,Political Science,Social Sciences,2010.0,,,,,,,Unemployed,,,2,,,,,,,,1,2,4,3,5,3,4,3,2,3,3,4,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
08/17/2022 00:20,26,Manila,No,,No,College grad,Nursing,Health Sciences,2023.0,,,,,,,Unemployed,,,0,,,,,,,,3,3,1,1,2,4,3,5,4,3,4,5,"Tableau, Java, SQL","This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
11/27/2024 21:31,37,Manila,No,,No,College grad,Marketing,Business,2017.0,,,,,41829.0,36829.0,Employed,Software Developer,Business,0,,,,,,,,4,4,1,2,2,2,4,2,1,2,5,2,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
11/24/2020 08:55,38,Zamboanga,No,,No,College grad,Information Technology,IT,2014.0,,,,,,,Unemployed,,,4,,,,,,,,5,3,4,4,1,5,2,1,1,3,1,5,SQL,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
04/27/2024 17:02,38,Davao,No,,No,Postgrad,Early Childhood Education,Education,2016.0,,,2026.0,Masters in Data Science,45732.0,40732.0,Employed,Marketing Analyst,Business,2,,,,,,,,5,1,2,5,4,4,1,1,1,4,2,3,R,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
11/09/2018 08:34,33,Quezon City,No,,No,College grad,Psychology,Social Sciences,2020.0,,,,,30169.0,25169.0,Employed,Engineer,Health Sciences,1,,,,,,,,5,1,2,5,2,3,3,1,3,1,5,5,"R, Microsoft Power BI, Microsoft Excel","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
11/27/2022 13:26,35,Quezon City,No,,No,College grad,Medical Technology,Health Sciences,2017.0,,,,,26671.0,21671.0,Employed,Data Analyst,Engineering,5,,,,,,,,3,5,4,4,5,3,4,1,1,1,3,2,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
03/16/2022 14:50,25,Makati,No,,No,Postgrad,Psychology,Social Sciences,2016.0,,,2024.0,Masters in Data Science,,,Unemployed,,,1,,,,,,,,3,4,5,2,5,4,3,3,2,4,3,3,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
12/31/2020 09:47,24,Cagayan de Oro,No,,No,College grad,Business Administration,Business,2010.0,,,,,,,Unemployed,,,4,,,,,,,,5,3,1,5,4,5,3,2,2,5,3,2,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
04/06/2024 23:09,30,Manila,No,,No,College grad,Pharmacy,Health Sciences,2012.0,,,,,30543.0,25543.0,Employed,Nurse,Social Sciences,2,,,,,,,,2,4,2,1,5,2,4,2,2,5,5,5,"Microsoft Power BI, Matlab, SQL","This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
10/31/2021 04:13,23,Zamboanga,No,,No,Postgrad,Electrical Engineering,Engineering,2016.0,,,2024.0,Masters in Data Science,27007.0,22007.0,Employed,Software Developer,Business,0,,,,,,,,4,4,1,3,2,3,3,3,3,3,4,3,"Matlab, Microsoft Power BI",I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
09/18/2018 21:27,25,Zamboanga,No,,No,College grad,Mathematics Education,Education,2023.0,,,,,26840.0,21840.0,Employed,Nurse,IT,2,,,,,,,,1,3,4,2,4,5,1,2,3,3,4,3,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
12/06/2018 06:20,40,Iloilo,No,,No,Postgrad,Civil Engineering,Engineering,2016.0,,,2027.0,Masters in Data Science,,,Unemployed,,,0,,,,,,,,4,4,4,2,1,5,5,4,5,3,2,4,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
01/27/2023 18:11,29,Iloilo,No,,No,College grad,Nursing,Health Sciences,2022.0,,,,,,,Unemployed,,,0,,,,,,,,3,5,4,4,5,5,4,1,1,3,1,3,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
02/11/2024 02:19,39,Baguio,No,,No,College grad,Accounting,Business,2022.0,,,,,,,Unemployed,,,0,,,,,,,,2,4,4,4,5,3,2,3,4,4,4,2,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
04/18/2018 06:52,26,Makati,No,,No,College grad,Accounting,Business,2021.0,,,,,,,Unemployed,,,4,,,,,,,,1,3,4,4,2,3,4,5,2,5,3,1,eViews,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
01/03/2018 22:14,33,Bacolod,No,,No,College grad,Computer Science,IT,2023.0,,,,,,,Unemployed,,,5,,,,,,,,1,3,1,1,1,2,5,3,3,3,2,4,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
12/10/2022 17:45,32,Makati,No,,No,College grad,Nursing,Health Sciences,2023.0,,,,,,,Unemployed,,,3,,,,,,,,4,2,5,1,4,3,2,3,1,1,5,3,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
01/31/2022 06:04,20,Iloilo,No,,No,College grad,Marketing,Business,2023.0,,,,,33757.0,28757.0,Employed,Engineer,Education,3,,,,,,,,4,5,4,2,5,3,2,3,4,4,3,1,"Matlab, SAS, Java","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
09/22/2022 02:11,22,Davao,No,,No,College grad,Nursing,Health Sciences,2010.0,,,,,,,Unemployed,,,4,,,,,,,,3,2,2,5,1,3,2,1,5,3,1,3,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
11/20/2019 14:18,35,Cagayan de Oro,No,,No,Postgrad,Medical Technology,Health Sciences,2016.0,,,2025.0,Masters in Data Science,,,Unemployed,,,3,,,,,,,,5,3,5,5,5,3,3,1,3,1,2,5,R,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
07/23/2020 17:26,38,Cebu,No,,No,College grad,Sociology,Social Sciences,2022.0,,,,,30671.0,25671.0,Employed,Data Analyst,IT,3,,,,,,,,4,3,4,3,2,4,1,3,4,1,5,4,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
11/14/2022 01:51,22,Cebu,No,,No,College grad,Civil Engineering,Engineering,2015.0,,,,,35269.0,30269.0,Employed,Data Analyst,IT,2,,,,,,,,5,5,5,5,3,1,4,1,5,3,2,2,Tableau,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
03/25/2017 08:38,20,Manila,No,,No,College grad,Marketing,Business,2011.0,,,,,,,Unemployed,,,0,,,,,,,,2,2,1,1,1,3,4,2,5,2,2,3,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
09/10/2021 20:37,35,Davao,No,,No,College grad,Computer Science,IT,2016.0,,,,,,,Unemployed,,,2,,,,,,,,2,4,1,3,2,1,3,5,5,3,3,4,"SQL, Python","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
01/06/2023 04:10,31,Zamboanga,No,,No,College grad,Education,Education,2010.0,,,,,43949.0,38949.0,Employed,Software Developer,Engineering,2,,,,,,,,1,4,4,2,5,5,1,3,3,4,4,2,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
11/22/2022 14:24,20,Quezon City,No,,No,College grad,Mechanical Engineering,Engineering,2012.0,,,,,35562.0,30562.0,Employed,Marketing Analyst,Social Sciences,1,,,,,,,,4,2,3,3,4,3,5,5,2,3,4,3,"Matlab, Stats",I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
03/20/2020 19:41,38,Quezon City,No,,No,Postgrad,Sociology,Social Sciences,2016.0,,,2027.0,Masters in Data Science,29181.0,24181.0,Employed,Engineer,IT,0,,,,,,,,1,4,3,3,1,2,2,4,2,4,5,1,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
05/24/2024 21:49,33,Quezon City,No,,No,College grad,Mathematics Education,Education,2018.0,,,,,39358.0,34358.0,Employed,Software Developer,Health Sciences,3,,,,,,,,1,4,3,2,4,3,2,3,2,2,5,1,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
03/13/2018 02:30,38,Quezon City,No,,No,College grad,Early Childhood Education,Education,2010.0,,,,,,,Unemployed,,,3,,,,,,,,4,1,4,3,1,2,1,2,4,2,2,1,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
02/10/2019 18:36,37,Baguio,No,,No,College grad,Electrical Engineering,Engineering,2020.0,,,,,39835.0,34835.0,Employed,Marketing Analyst,Social Sciences,4,,,,,,,,4,1,2,3,5,4,1,2,5,1,4,4,"Matlab, Microsoft Excel, eViews","This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
06/24/2018 21:26,22,Davao,No,,No,College grad,Mechanical Engineering,Engineering,2013.0,,,,,29878.0,24878.0,Employed,Engineer,Social Sciences,2,,,,,,,,2,1,2,1,2,1,4,5,3,4,4,4,"eViews, Tableau, eViews","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
